Date,statename,average_expected_count,observed_number,excess_deaths,state
2020-11-28,Indiana,1303.0,1938.0,635.0,IN
2020-12-05,Indiana,1317.0,1684.0,367.0,IN
2020-12-12,Indiana,1340.0,1206.0,-134.0,IN
2017-01-14,Iowa,630.0,716.0,86.0,IA
2017-01-21,Iowa,627.0,673.0,46.0,IA
2017-01-28,Iowa,619.0,650.0,31.0,IA
2017-02-04,Iowa,608.0,672.0,64.0,IA
2017-02-11,Iowa,601.0,634.0,33.0,IA
2017-02-18,Iowa,598.0,658.0,60.0,IA
2017-02-25,Iowa,596.0,603.0,7.0,IA
2017-03-04,Iowa,596.0,626.0,30.0,IA
2017-03-11,Iowa,593.0,609.0,16.0,IA
2017-03-18,Iowa,588.0,595.0,7.0,IA
2017-03-25,Iowa,589.0,637.0,48.0,IA
2017-04-01,Iowa,583.0,576.0,-7.0,IA
2017-04-08,Iowa,576.0,551.0,-25.0,IA
2017-04-15,Iowa,571.0,611.0,40.0,IA
2017-04-22,Iowa,568.0,577.0,9.0,IA
2017-04-29,Iowa,559.0,597.0,38.0,IA
2017-05-06,Iowa,551.0,626.0,75.0,IA
2017-05-13,Iowa,544.0,535.0,-9.0,IA
2017-05-20,Iowa,535.0,554.0,19.0,IA
2017-05-27,Iowa,528.0,547.0,19.0,IA
2017-06-03,Iowa,526.0,571.0,45.0,IA
2017-06-10,Iowa,521.0,541.0,20.0,IA
2017-06-17,Iowa,519.0,535.0,16.0,IA
2017-06-24,Iowa,519.0,534.0,15.0,IA
2017-07-01,Iowa,516.0,533.0,17.0,IA
2017-07-08,Iowa,515.0,518.0,3.0,IA
2017-07-15,Iowa,517.0,506.0,-11.0,IA
2017-07-22,Iowa,516.0,469.0,-47.0,IA
2017-07-29,Iowa,517.0,540.0,23.0,IA
2017-08-05,Iowa,519.0,508.0,-11.0,IA
2017-08-12,Iowa,527.0,497.0,-30.0,IA
2017-08-19,Iowa,528.0,528.0,0.0,IA
2017-08-26,Iowa,533.0,510.0,-23.0,IA
2017-09-02,Iowa,533.0,511.0,-22.0,IA
2017-09-09,Iowa,539.0,542.0,3.0,IA
2017-09-16,Iowa,534.0,543.0,9.0,IA
2017-09-23,Iowa,535.0,575.0,40.0,IA
2017-09-30,Iowa,541.0,547.0,6.0,IA
2017-10-07,Iowa,545.0,559.0,14.0,IA
2017-10-14,Iowa,544.0,550.0,6.0,IA
2017-10-21,Iowa,545.0,558.0,13.0,IA
2017-10-28,Iowa,551.0,561.0,10.0,IA
2017-11-04,Iowa,555.0,630.0,75.0,IA
2017-11-11,Iowa,566.0,600.0,34.0,IA
2017-11-18,Iowa,570.0,596.0,26.0,IA
2017-11-25,Iowa,578.0,626.0,48.0,IA
2017-12-02,Iowa,584.0,582.0,-2.0,IA
2017-12-09,Iowa,594.0,590.0,-4.0,IA
2017-12-16,Iowa,600.0,604.0,4.0,IA
2017-12-23,Iowa,615.0,638.0,23.0,IA
2017-12-30,Iowa,640.0,637.0,-3.0,IA
2018-01-06,Iowa,650.0,667.0,17.0,IA
2018-01-13,Iowa,654.0,675.0,21.0,IA
2018-01-20,Iowa,653.0,661.0,8.0,IA
2018-01-27,Iowa,643.0,640.0,-3.0,IA
2018-02-03,Iowa,633.0,610.0,-23.0,IA
2018-02-10,Iowa,624.0,649.0,25.0,IA
2018-02-17,Iowa,616.0,663.0,47.0,IA
2018-02-24,Iowa,611.0,671.0,60.0,IA
2018-03-03,Iowa,613.0,599.0,-14.0,IA
2018-03-10,Iowa,609.0,600.0,-9.0,IA
2018-03-17,Iowa,602.0,600.0,-2.0,IA
2018-03-24,Iowa,603.0,595.0,-8.0,IA
2018-03-31,Iowa,601.0,568.0,-33.0,IA
2018-04-07,Iowa,599.0,614.0,15.0,IA
2018-04-14,Iowa,591.0,580.0,-11.0,IA
2018-04-21,Iowa,595.0,576.0,-19.0,IA
2018-04-28,Iowa,582.0,594.0,12.0,IA
2018-05-05,Iowa,574.0,588.0,14.0,IA
2018-05-12,Iowa,569.0,561.0,-8.0,IA
2018-05-19,Iowa,560.0,545.0,-15.0,IA
2018-05-26,Iowa,548.0,553.0,5.0,IA
2018-06-02,Iowa,546.0,476.0,-70.0,IA
2018-06-09,Iowa,542.0,552.0,10.0,IA
2018-06-16,Iowa,542.0,573.0,31.0,IA
2018-06-23,Iowa,539.0,554.0,15.0,IA
2018-06-30,Iowa,532.0,553.0,21.0,IA
2018-07-07,Iowa,532.0,506.0,-26.0,IA
2018-07-14,Iowa,533.0,534.0,1.0,IA
2018-07-21,Iowa,528.0,514.0,-14.0,IA
2018-07-28,Iowa,532.0,541.0,9.0,IA
2018-08-04,Iowa,533.0,499.0,-34.0,IA
2018-08-11,Iowa,537.0,544.0,7.0,IA
2018-08-18,Iowa,537.0,509.0,-28.0,IA
2018-08-25,Iowa,546.0,537.0,-9.0,IA
2018-09-01,Iowa,544.0,560.0,16.0,IA
2018-09-08,Iowa,549.0,513.0,-36.0,IA
2018-09-15,Iowa,553.0,535.0,-18.0,IA
2018-09-22,Iowa,553.0,514.0,-39.0,IA
2018-09-29,Iowa,561.0,583.0,22.0,IA
2018-10-06,Iowa,563.0,634.0,71.0,IA
2018-10-13,Iowa,567.0,536.0,-31.0,IA
2018-10-20,Iowa,569.0,614.0,45.0,IA
2018-10-27,Iowa,574.0,615.0,41.0,IA
2018-11-03,Iowa,576.0,564.0,-12.0,IA
2018-11-10,Iowa,588.0,560.0,-28.0,IA
2018-11-17,Iowa,590.0,604.0,14.0,IA
2018-11-24,Iowa,594.0,579.0,-15.0,IA
2018-12-01,Iowa,603.0,613.0,10.0,IA
2018-12-08,Iowa,612.0,601.0,-11.0,IA
2018-12-15,Iowa,619.0,587.0,-32.0,IA
2018-12-22,Iowa,633.0,618.0,-15.0,IA
2018-12-29,Iowa,654.0,589.0,-65.0,IA
2019-01-05,Iowa,669.0,628.0,-41.0,IA
2019-01-12,Iowa,673.0,597.0,-76.0,IA
2019-01-19,Iowa,672.0,615.0,-57.0,IA
2019-01-26,Iowa,667.0,615.0,-52.0,IA
2019-02-02,Iowa,661.0,619.0,-42.0,IA
2019-02-09,Iowa,653.0,581.0,-72.0,IA
2019-02-16,Iowa,647.0,625.0,-22.0,IA
2019-02-23,Iowa,642.0,650.0,8.0,IA
2019-03-02,Iowa,633.0,603.0,-30.0,IA
2019-03-09,Iowa,626.0,589.0,-37.0,IA
2019-03-16,Iowa,617.0,634.0,17.0,IA
2019-03-23,Iowa,618.0,633.0,15.0,IA
2019-03-30,Iowa,616.0,607.0,-9.0,IA
2019-04-06,Iowa,612.0,583.0,-29.0,IA
2019-04-13,Iowa,607.0,597.0,-10.0,IA
2019-04-20,Iowa,614.0,588.0,-26.0,IA
2019-04-27,Iowa,601.0,548.0,-53.0,IA
2019-05-04,Iowa,594.0,564.0,-30.0,IA
2019-05-11,Iowa,586.0,569.0,-17.0,IA
2019-05-18,Iowa,572.0,529.0,-43.0,IA
2019-05-25,Iowa,563.0,585.0,22.0,IA
2019-06-01,Iowa,561.0,553.0,-8.0,IA
2019-06-08,Iowa,558.0,581.0,23.0,IA
2019-06-15,Iowa,558.0,589.0,31.0,IA
2019-06-22,Iowa,559.0,542.0,-17.0,IA
2019-06-29,Iowa,554.0,554.0,0.0,IA
2019-07-06,Iowa,548.0,557.0,9.0,IA
2019-07-13,Iowa,549.0,622.0,73.0,IA
2019-07-20,Iowa,543.0,538.0,-5.0,IA
2019-07-27,Iowa,548.0,560.0,12.0,IA
2019-08-03,Iowa,551.0,561.0,10.0,IA
2019-08-10,Iowa,557.0,551.0,-6.0,IA
2019-08-17,Iowa,557.0,511.0,-46.0,IA
2019-08-24,Iowa,564.0,584.0,20.0,IA
2019-08-31,Iowa,563.0,535.0,-28.0,IA
2019-09-07,Iowa,568.0,571.0,3.0,IA
2019-09-14,Iowa,576.0,572.0,-4.0,IA
2019-09-21,Iowa,580.0,538.0,-42.0,IA
2019-09-28,Iowa,588.0,559.0,-29.0,IA
2019-10-05,Iowa,596.0,613.0,17.0,IA
2019-10-12,Iowa,603.0,592.0,-11.0,IA
2019-10-19,Iowa,603.0,595.0,-8.0,IA
2019-10-26,Iowa,601.0,601.0,0.0,IA
2019-11-02,Iowa,604.0,615.0,11.0,IA
2019-11-09,Iowa,609.0,604.0,-5.0,IA
2019-11-16,Iowa,612.0,606.0,-6.0,IA
2019-11-23,Iowa,612.0,631.0,19.0,IA
2019-11-30,Iowa,615.0,553.0,-62.0,IA
2019-12-07,Iowa,622.0,654.0,32.0,IA
2019-12-14,Iowa,621.0,599.0,-22.0,IA
2019-12-21,Iowa,632.0,629.0,-3.0,IA
2019-12-28,Iowa,640.0,636.0,-4.0,IA
2020-01-04,Iowa,649.0,664.0,15.0,IA
2020-01-11,Iowa,650.0,647.0,-3.0,IA
2020-01-18,Iowa,647.0,620.0,-27.0,IA
2020-01-25,Iowa,641.0,640.0,-1.0,IA
2020-02-01,Iowa,642.0,615.0,-27.0,IA
2020-02-08,Iowa,635.0,637.0,2.0,IA
2020-02-15,Iowa,629.0,600.0,-29.0,IA
2020-02-22,Iowa,624.0,643.0,19.0,IA
2020-02-29,Iowa,621.0,642.0,21.0,IA
2020-03-07,Iowa,618.0,624.0,6.0,IA
2020-03-14,Iowa,606.0,636.0,30.0,IA
2020-03-21,Iowa,599.0,597.0,-2.0,IA
2020-03-28,Iowa,599.0,595.0,-4.0,IA
2020-04-04,Iowa,592.0,608.0,16.0,IA
2020-04-11,Iowa,584.0,596.0,12.0,IA
2020-04-18,Iowa,581.0,633.0,52.0,IA
2020-04-25,Iowa,577.0,586.0,9.0,IA
2020-05-02,Iowa,569.0,673.0,104.0,IA
2020-05-09,Iowa,566.0,701.0,135.0,IA
2020-05-16,Iowa,558.0,674.0,116.0,IA
2020-05-23,Iowa,549.0,618.0,69.0,IA
2020-05-30,Iowa,547.0,632.0,85.0,IA
2020-06-06,Iowa,548.0,598.0,50.0,IA
2020-06-13,Iowa,546.0,588.0,42.0,IA
2020-06-20,Iowa,547.0,574.0,27.0,IA
2020-06-27,Iowa,543.0,550.0,7.0,IA
2020-07-04,Iowa,529.0,601.0,72.0,IA
2020-07-11,Iowa,525.0,569.0,44.0,IA
2020-07-18,Iowa,527.0,607.0,80.0,IA
2020-07-25,Iowa,524.0,656.0,132.0,IA
2020-08-01,Iowa,528.0,653.0,125.0,IA
2020-08-08,Iowa,529.0,652.0,123.0,IA
2020-08-15,Iowa,534.0,672.0,138.0,IA
2020-08-22,Iowa,537.0,629.0,92.0,IA
2020-08-29,Iowa,540.0,694.0,154.0,IA
2020-09-05,Iowa,549.0,599.0,50.0,IA
2020-09-12,Iowa,552.0,639.0,87.0,IA
2020-09-19,Iowa,556.0,644.0,88.0,IA
2020-09-26,Iowa,563.0,646.0,83.0,IA
2020-10-03,Iowa,575.0,682.0,107.0,IA
2020-10-10,Iowa,591.0,736.0,145.0,IA
2020-10-17,Iowa,591.0,689.0,98.0,IA
2020-10-24,Iowa,590.0,756.0,166.0,IA
2020-10-31,Iowa,597.0,759.0,162.0,IA
2020-11-07,Iowa,596.0,859.0,263.0,IA
2020-11-14,Iowa,604.0,902.0,298.0,IA
2020-11-21,Iowa,607.0,1003.0,396.0,IA
2020-11-28,Iowa,606.0,956.0,350.0,IA
2020-12-05,Iowa,609.0,932.0,323.0,IA
2020-12-12,Iowa,614.0,787.0,173.0,IA
2017-01-14,Kansas,562.0,575.0,13.0,KS
2017-01-21,Kansas,563.0,549.0,-14.0,KS
2017-01-28,Kansas,553.0,563.0,10.0,KS
2017-02-04,Kansas,543.0,555.0,12.0,KS
2017-02-11,Kansas,530.0,573.0,43.0,KS
2017-02-18,Kansas,533.0,573.0,40.0,KS
2017-02-25,Kansas,532.0,585.0,53.0,KS
2017-03-04,Kansas,530.0,530.0,0.0,KS
2017-03-11,Kansas,529.0,573.0,44.0,KS
2017-03-18,Kansas,527.0,558.0,31.0,KS
2017-03-25,Kansas,527.0,544.0,17.0,KS
2017-04-01,Kansas,523.0,504.0,-19.0,KS
2017-04-08,Kansas,521.0,477.0,-44.0,KS
2017-04-15,Kansas,510.0,495.0,-15.0,KS
2017-04-22,Kansas,498.0,497.0,-1.0,KS
2017-04-29,Kansas,495.0,471.0,-24.0,KS
2017-05-06,Kansas,488.0,503.0,15.0,KS
2017-05-13,Kansas,479.0,488.0,9.0,KS
2017-05-20,Kansas,475.0,437.0,-38.0,KS
2017-05-27,Kansas,479.0,471.0,-8.0,KS
2017-06-03,Kansas,471.0,436.0,-35.0,KS
2017-06-10,Kansas,473.0,450.0,-23.0,KS
2017-06-17,Kansas,473.0,440.0,-33.0,KS
2017-06-24,Kansas,478.0,453.0,-25.0,KS
2017-07-01,Kansas,481.0,486.0,5.0,KS
2017-07-08,Kansas,480.0,472.0,-8.0,KS
2017-07-15,Kansas,476.0,495.0,19.0,KS
2017-07-22,Kansas,478.0,485.0,7.0,KS
2017-07-29,Kansas,478.0,470.0,-8.0,KS
2017-08-05,Kansas,472.0,427.0,-45.0,KS
2017-08-12,Kansas,472.0,440.0,-32.0,KS
2017-08-19,Kansas,474.0,467.0,-7.0,KS
2017-08-26,Kansas,472.0,453.0,-19.0,KS
2017-09-02,Kansas,471.0,491.0,20.0,KS
2017-09-09,Kansas,473.0,454.0,-19.0,KS
2017-09-16,Kansas,471.0,457.0,-14.0,KS
2017-09-23,Kansas,472.0,465.0,-7.0,KS
2017-09-30,Kansas,476.0,479.0,3.0,KS
2017-10-07,Kansas,479.0,490.0,11.0,KS
2017-10-14,Kansas,481.0,443.0,-38.0,KS
2017-10-21,Kansas,486.0,529.0,43.0,KS
2017-10-28,Kansas,490.0,441.0,-49.0,KS
2017-11-04,Kansas,494.0,545.0,51.0,KS
2017-11-11,Kansas,494.0,516.0,22.0,KS
2017-11-18,Kansas,496.0,478.0,-18.0,KS
2017-11-25,Kansas,504.0,509.0,5.0,KS
2017-12-02,Kansas,511.0,517.0,6.0,KS
2017-12-09,Kansas,512.0,547.0,35.0,KS
2017-12-16,Kansas,522.0,513.0,-9.0,KS
2017-12-23,Kansas,538.0,518.0,-20.0,KS
2017-12-30,Kansas,546.0,600.0,54.0,KS
2018-01-06,Kansas,555.0,601.0,46.0,KS
2018-01-13,Kansas,556.0,611.0,55.0,KS
2018-01-20,Kansas,558.0,596.0,38.0,KS
2018-01-27,Kansas,550.0,611.0,61.0,KS
2018-02-03,Kansas,550.0,555.0,5.0,KS
2018-02-10,Kansas,545.0,539.0,-6.0,KS
2018-02-17,Kansas,543.0,618.0,75.0,KS
2018-02-24,Kansas,544.0,558.0,14.0,KS
2018-03-03,Kansas,543.0,561.0,18.0,KS
2018-03-10,Kansas,541.0,540.0,-1.0,KS
2018-03-17,Kansas,534.0,546.0,12.0,KS
2018-03-24,Kansas,531.0,529.0,-2.0,KS
2018-03-31,Kansas,524.0,524.0,0.0,KS
2018-04-07,Kansas,519.0,518.0,-1.0,KS
2018-04-14,Kansas,515.0,518.0,3.0,KS
2018-04-21,Kansas,501.0,486.0,-15.0,KS
2018-04-28,Kansas,497.0,486.0,-11.0,KS
2018-05-05,Kansas,491.0,456.0,-35.0,KS
2018-05-12,Kansas,486.0,484.0,-2.0,KS
2018-05-19,Kansas,480.0,476.0,-4.0,KS
2018-05-26,Kansas,472.0,480.0,8.0,KS
2018-06-02,Kansas,470.0,503.0,33.0,KS
2018-06-09,Kansas,466.0,496.0,30.0,KS
2018-06-16,Kansas,470.0,493.0,23.0,KS
2018-06-23,Kansas,481.0,477.0,-4.0,KS
2018-06-30,Kansas,482.0,478.0,-4.0,KS
2018-07-07,Kansas,483.0,478.0,-5.0,KS
2018-07-14,Kansas,480.0,430.0,-50.0,KS
2018-07-21,Kansas,477.0,477.0,0.0,KS
2018-07-28,Kansas,475.0,463.0,-12.0,KS
2018-08-04,Kansas,473.0,459.0,-14.0,KS
2018-08-11,Kansas,467.0,477.0,10.0,KS
2018-08-18,Kansas,470.0,470.0,0.0,KS
2018-08-25,Kansas,469.0,463.0,-6.0,KS
2018-09-01,Kansas,470.0,426.0,-44.0,KS
2018-09-08,Kansas,469.0,467.0,-2.0,KS
2018-09-15,Kansas,470.0,486.0,16.0,KS
2018-09-22,Kansas,467.0,518.0,51.0,KS
2018-09-29,Kansas,471.0,480.0,9.0,KS
2018-10-06,Kansas,477.0,499.0,22.0,KS
2018-10-13,Kansas,480.0,473.0,-7.0,KS
2018-10-20,Kansas,484.0,445.0,-39.0,KS
2018-10-27,Kansas,490.0,495.0,5.0,KS
2018-11-03,Kansas,496.0,499.0,3.0,KS
2018-11-10,Kansas,498.0,490.0,-8.0,KS
2018-11-17,Kansas,505.0,503.0,-2.0,KS
2018-11-24,Kansas,505.0,518.0,13.0,KS
2018-12-01,Kansas,509.0,531.0,22.0,KS
2018-12-08,Kansas,515.0,475.0,-40.0,KS
2018-12-15,Kansas,521.0,560.0,39.0,KS
2018-12-22,Kansas,541.0,544.0,3.0,KS
2018-12-29,Kansas,558.0,538.0,-20.0,KS
2019-01-05,Kansas,570.0,588.0,18.0,KS
2019-01-12,Kansas,578.0,553.0,-25.0,KS
2019-01-19,Kansas,573.0,511.0,-62.0,KS
2019-01-26,Kansas,572.0,541.0,-31.0,KS
2019-02-02,Kansas,568.0,568.0,0.0,KS
2019-02-09,Kansas,566.0,548.0,-18.0,KS
2019-02-16,Kansas,560.0,523.0,-37.0,KS
2019-02-23,Kansas,562.0,563.0,1.0,KS
2019-03-02,Kansas,559.0,547.0,-12.0,KS
2019-03-09,Kansas,551.0,580.0,29.0,KS
2019-03-16,Kansas,547.0,557.0,10.0,KS
2019-03-23,Kansas,542.0,533.0,-9.0,KS
2019-03-30,Kansas,534.0,538.0,4.0,KS
2019-04-06,Kansas,526.0,517.0,-9.0,KS
2019-04-13,Kansas,516.0,516.0,0.0,KS
2019-04-20,Kansas,507.0,482.0,-25.0,KS
2019-04-27,Kansas,503.0,488.0,-15.0,KS
2019-05-04,Kansas,498.0,506.0,8.0,KS
2019-05-11,Kansas,494.0,506.0,12.0,KS
2019-05-18,Kansas,490.0,493.0,3.0,KS
2019-05-25,Kansas,490.0,488.0,-2.0,KS
2019-06-01,Kansas,490.0,483.0,-7.0,KS
2019-06-08,Kansas,491.0,502.0,11.0,KS
2019-06-15,Kansas,493.0,473.0,-20.0,KS
2019-06-22,Kansas,498.0,489.0,-9.0,KS
2019-06-29,Kansas,496.0,532.0,36.0,KS
2019-07-06,Kansas,498.0,487.0,-11.0,KS
2019-07-13,Kansas,496.0,491.0,-5.0,KS
2019-07-20,Kansas,493.0,479.0,-14.0,KS
2019-07-27,Kansas,490.0,482.0,-8.0,KS
2019-08-03,Kansas,495.0,481.0,-14.0,KS
2019-08-10,Kansas,488.0,479.0,-9.0,KS
2019-08-17,Kansas,489.0,464.0,-25.0,KS
2019-08-24,Kansas,492.0,458.0,-34.0,KS
2019-08-31,Kansas,494.0,442.0,-52.0,KS
2019-09-07,Kansas,495.0,523.0,28.0,KS
2019-09-14,Kansas,499.0,490.0,-9.0,KS
2019-09-21,Kansas,500.0,495.0,-5.0,KS
2019-09-28,Kansas,501.0,498.0,-3.0,KS
2019-10-05,Kansas,505.0,497.0,-8.0,KS
2019-10-12,Kansas,507.0,490.0,-17.0,KS
2019-10-19,Kansas,512.0,518.0,6.0,KS
2019-10-26,Kansas,516.0,532.0,16.0,KS
2019-11-02,Kansas,521.0,495.0,-26.0,KS
2019-11-09,Kansas,527.0,524.0,-3.0,KS
2019-11-16,Kansas,532.0,530.0,-2.0,KS
2019-11-23,Kansas,533.0,547.0,14.0,KS
2019-11-30,Kansas,541.0,461.0,-80.0,KS
2019-12-07,Kansas,545.0,536.0,-9.0,KS
2019-12-14,Kansas,556.0,567.0,11.0,KS
2019-12-21,Kansas,565.0,515.0,-50.0,KS
2019-12-28,Kansas,576.0,557.0,-19.0,KS
2020-01-04,Kansas,577.0,591.0,14.0,KS
2020-01-11,Kansas,582.0,560.0,-22.0,KS
2020-01-18,Kansas,578.0,576.0,-2.0,KS
2020-01-25,Kansas,567.0,572.0,5.0,KS
2020-02-01,Kansas,563.0,547.0,-16.0,KS
2020-02-08,Kansas,565.0,503.0,-62.0,KS
2020-02-15,Kansas,556.0,575.0,19.0,KS
2020-02-22,Kansas,556.0,559.0,3.0,KS
2020-02-29,Kansas,554.0,548.0,-6.0,KS
2020-03-07,Kansas,554.0,575.0,21.0,KS
2020-03-14,Kansas,548.0,522.0,-26.0,KS
2020-03-21,Kansas,539.0,514.0,-25.0,KS
2020-03-28,Kansas,530.0,523.0,-7.0,KS
2020-04-04,Kansas,517.0,547.0,30.0,KS
2020-04-11,Kansas,508.0,525.0,17.0,KS
2020-04-18,Kansas,499.0,546.0,47.0,KS
2020-04-25,Kansas,495.0,541.0,46.0,KS
2020-05-02,Kansas,491.0,524.0,33.0,KS
2020-05-09,Kansas,488.0,505.0,17.0,KS
2020-05-16,Kansas,486.0,529.0,43.0,KS
2020-05-23,Kansas,483.0,518.0,35.0,KS
2020-05-30,Kansas,479.0,505.0,26.0,KS
2020-06-06,Kansas,479.0,499.0,20.0,KS
2020-06-13,Kansas,483.0,515.0,32.0,KS
2020-06-20,Kansas,482.0,507.0,25.0,KS
2020-06-27,Kansas,483.0,521.0,38.0,KS
2020-07-04,Kansas,484.0,568.0,84.0,KS
2020-07-11,Kansas,486.0,508.0,22.0,KS
2020-07-18,Kansas,481.0,522.0,41.0,KS
2020-07-25,Kansas,478.0,544.0,66.0,KS
2020-08-01,Kansas,475.0,548.0,73.0,KS
2020-08-08,Kansas,473.0,605.0,132.0,KS
2020-08-15,Kansas,469.0,582.0,113.0,KS
2020-08-22,Kansas,474.0,517.0,43.0,KS
2020-08-29,Kansas,478.0,536.0,58.0,KS
2020-09-05,Kansas,483.0,570.0,87.0,KS
2020-09-12,Kansas,485.0,585.0,100.0,KS
2020-09-19,Kansas,493.0,556.0,63.0,KS
2020-09-26,Kansas,491.0,604.0,113.0,KS
2020-10-03,Kansas,494.0,585.0,91.0,KS
2020-10-10,Kansas,497.0,645.0,148.0,KS
2020-10-17,Kansas,498.0,641.0,143.0,KS
2020-10-24,Kansas,503.0,663.0,160.0,KS
2020-10-31,Kansas,511.0,580.0,69.0,KS
2020-11-07,Kansas,518.0,684.0,166.0,KS
2020-11-14,Kansas,516.0,717.0,201.0,KS
2020-11-21,Kansas,524.0,784.0,260.0,KS
2020-11-28,Kansas,530.0,791.0,261.0,KS
2020-12-05,Kansas,535.0,820.0,285.0,KS
2020-12-12,Kansas,541.0,719.0,178.0,KS
2017-01-14,Kentucky,1019.0,1077.0,58.0,KY
2017-01-21,Kentucky,1021.0,1015.0,-6.0,KY
2017-01-28,Kentucky,1019.0,914.0,-105.0,KY
2017-02-04,Kentucky,1004.0,988.0,-16.0,KY
2017-02-11,Kentucky,994.0,1001.0,7.0,KY
2017-02-18,Kentucky,995.0,969.0,-26.0,KY
2017-02-25,Kentucky,991.0,1033.0,42.0,KY
2017-03-04,Kentucky,995.0,1016.0,21.0,KY
2017-03-11,Kentucky,988.0,969.0,-19.0,KY
2017-03-18,Kentucky,982.0,973.0,-9.0,KY
2017-03-25,Kentucky,972.0,974.0,2.0,KY
2017-04-01,Kentucky,961.0,965.0,4.0,KY
2017-04-08,Kentucky,962.0,949.0,-13.0,KY
2017-04-15,Kentucky,950.0,960.0,10.0,KY
2017-04-22,Kentucky,938.0,930.0,-8.0,KY
2017-04-29,Kentucky,932.0,935.0,3.0,KY
2017-05-06,Kentucky,918.0,874.0,-44.0,KY
2017-05-13,Kentucky,908.0,907.0,-1.0,KY
2017-05-20,Kentucky,904.0,862.0,-42.0,KY
2017-05-27,Kentucky,900.0,886.0,-14.0,KY
2017-06-03,Kentucky,890.0,854.0,-36.0,KY
2017-06-10,Kentucky,887.0,901.0,14.0,KY
2017-06-17,Kentucky,893.0,920.0,27.0,KY
2017-06-24,Kentucky,896.0,849.0,-47.0,KY
2017-07-01,Kentucky,892.0,869.0,-23.0,KY
2017-07-08,Kentucky,891.0,876.0,-15.0,KY
2017-07-15,Kentucky,893.0,857.0,-36.0,KY
2017-07-22,Kentucky,898.0,836.0,-62.0,KY
2017-07-29,Kentucky,900.0,872.0,-28.0,KY
2017-08-05,Kentucky,892.0,825.0,-67.0,KY
2017-08-12,Kentucky,893.0,847.0,-46.0,KY
2017-08-19,Kentucky,893.0,850.0,-43.0,KY
2017-08-26,Kentucky,901.0,858.0,-43.0,KY
2017-09-02,Kentucky,899.0,876.0,-23.0,KY
2017-09-09,Kentucky,897.0,818.0,-79.0,KY
2017-09-16,Kentucky,896.0,920.0,24.0,KY
2017-09-23,Kentucky,901.0,814.0,-87.0,KY
2017-09-30,Kentucky,906.0,863.0,-43.0,KY
2017-10-07,Kentucky,916.0,852.0,-64.0,KY
2017-10-14,Kentucky,920.0,905.0,-15.0,KY
2017-10-21,Kentucky,925.0,852.0,-73.0,KY
2017-10-28,Kentucky,927.0,882.0,-45.0,KY
2017-11-04,Kentucky,930.0,928.0,-2.0,KY
2017-11-11,Kentucky,938.0,879.0,-59.0,KY
2017-11-18,Kentucky,954.0,935.0,-19.0,KY
2017-11-25,Kentucky,964.0,856.0,-108.0,KY
2017-12-02,Kentucky,973.0,930.0,-43.0,KY
2017-12-09,Kentucky,990.0,978.0,-12.0,KY
2017-12-16,Kentucky,1003.0,1036.0,33.0,KY
2017-12-23,Kentucky,1023.0,1013.0,-10.0,KY
2017-12-30,Kentucky,1043.0,1079.0,36.0,KY
2018-01-06,Kentucky,1056.0,1061.0,5.0,KY
2018-01-13,Kentucky,1063.0,1192.0,129.0,KY
2018-01-20,Kentucky,1058.0,1096.0,38.0,KY
2018-01-27,Kentucky,1050.0,1095.0,45.0,KY
2018-02-03,Kentucky,1035.0,1046.0,11.0,KY
2018-02-10,Kentucky,1024.0,1039.0,15.0,KY
2018-02-17,Kentucky,1026.0,988.0,-38.0,KY
2018-02-24,Kentucky,1029.0,955.0,-74.0,KY
2018-03-03,Kentucky,1028.0,936.0,-92.0,KY
2018-03-10,Kentucky,1025.0,978.0,-47.0,KY
2018-03-17,Kentucky,1009.0,956.0,-53.0,KY
2018-03-24,Kentucky,994.0,926.0,-68.0,KY
2018-03-31,Kentucky,983.0,914.0,-69.0,KY
2018-04-07,Kentucky,985.0,889.0,-96.0,KY
2018-04-14,Kentucky,973.0,930.0,-43.0,KY
2018-04-21,Kentucky,951.0,906.0,-45.0,KY
2018-04-28,Kentucky,939.0,968.0,29.0,KY
2018-05-05,Kentucky,930.0,913.0,-17.0,KY
2018-05-12,Kentucky,922.0,867.0,-55.0,KY
2018-05-19,Kentucky,916.0,918.0,2.0,KY
2018-05-26,Kentucky,915.0,860.0,-55.0,KY
2018-06-02,Kentucky,908.0,846.0,-62.0,KY
2018-06-09,Kentucky,902.0,885.0,-17.0,KY
2018-06-16,Kentucky,900.0,872.0,-28.0,KY
2018-06-23,Kentucky,905.0,859.0,-46.0,KY
2018-06-30,Kentucky,903.0,823.0,-80.0,KY
2018-07-07,Kentucky,892.0,906.0,14.0,KY
2018-07-14,Kentucky,895.0,848.0,-47.0,KY
2018-07-21,Kentucky,898.0,865.0,-33.0,KY
2018-07-28,Kentucky,894.0,842.0,-52.0,KY
2018-08-04,Kentucky,890.0,850.0,-40.0,KY
2018-08-11,Kentucky,891.0,911.0,20.0,KY
2018-08-18,Kentucky,890.0,868.0,-22.0,KY
2018-08-25,Kentucky,894.0,830.0,-64.0,KY
2018-09-01,Kentucky,892.0,870.0,-22.0,KY
2018-09-08,Kentucky,893.0,864.0,-29.0,KY
2018-09-15,Kentucky,892.0,875.0,-17.0,KY
2018-09-22,Kentucky,891.0,919.0,28.0,KY
2018-09-29,Kentucky,896.0,875.0,-21.0,KY
